navigationalstatus,sog,cog,heading,shiptype,width,length,draught
Under way using engine,17.6,230.7,228.0,Cargo,31.0,179.0,8.2
Under way using engine,7.1,298.9,296.0,Passenger,15.0,54.0,2.9
Under way using engine,9.1,59.6,62.0,Fishing,10.0,40.0,5.0
Engaged in fishing,2.5,292.5,274.0,Fishing,5.0,15.0,3.0
Under way using engine,12.5,4.1,1.0,Cargo,28.0,174.0,9.6
Under way using engine,9.5,136.5,131.0,Cargo,13.0,87.0,4.5
Under way using engine,12.5,329.2,328.0,Fishing,13.0,63.0,7.5
Under way using engine,7.5,151.8,151.0,Fishing,6.0,18.0,25.5
Reserved for future amendment [HSC],38.6,103.3,103.0,HSC,31.0,109.0,3.2
Under way using engine,8.0,202.8,205.0,Dredging,12.0,66.0,4.5
Under way using engine,4.5,287.2,281.0,Cargo,25.0,161.0,9.7
Under way using engine,12.0,340.3,336.0,Cargo,27.0,176.0,9.3
Under way using engine,8.1,204.4,205.0,Cargo,13.0,96.0,5.3
Under way using engine,4.3,218.4,210.0,Cargo,14.0,80.0,4.0
Under way using engine,8.1,274.4,272.0,Cargo,12.0,88.0,5.0
Engaged in fishing,2.6,284.5,271.0,Fishing,7.0,17.0,3.0
Under way using engine,10.1,121.3,127.0,Tanker,32.0,183.0,7.2
Engaged in fishing,2.5,272.4,171.0,Fishing,6.0,17.0,2.5
Under way using engine,9.5,352.3,350.0,Cargo,13.0,88.0,5.7
Under way using engine,10.2,1.3,1.0,Cargo,16.0,99.0,4.5
At anchor,5.1,103.9,114.0,Reserved,6.0,26.0,2.0
Under way using engine,9.2,338.4,336.0,Cargo,12.0,73.0,5.0
Under way using engine,6.9,222.9,222.0,Dredging,8.0,50.0,4.5
Under way using engine,12.8,229.0,230.0,Tanker,44.0,253.0,11.5
Under way using engine,9.0,81.8,84.0,Passenger,10.0,30.0,2.2
Under way using engine,18.5,339.9,341.0,Cargo,30.0,200.0,11.4
Under way using engine,12.6,123.9,132.0,Passenger,16.0,91.0,2.8
Under way using engine,10.1,346.7,349.0,Cargo,22.0,140.0,6.6
Under way using engine,13.9,168.0,170.0,Tanker,17.0,100.0,5.3
Under way using engine,9.3,120.3,121.0,Tug,13.0,33.0,5.6
Under way using engine,16.0,139.4,140.0,Tanker,26.0,160.0,7.0
Under way using engine,13.7,191.0,191.0,Cargo,16.0,122.0,6.8
Reserved for future amendment [HSC],37.3,103.4,103.0,HSC,31.0,109.0,3.2
Under way using engine,15.2,141.9,142.0,Cargo,24.0,142.0,7.3
Under way using engine,11.5,160.0,159.0,Tanker,15.0,84.0,5.7
Under way using engine,11.2,335.0,332.0,Tanker,18.0,117.0,6.2
Unknown value,8.2,245.9,240.0,Fishing,6.0,16.0,3.0
Under way using engine,8.1,182.5,184.0,Cargo,13.0,90.0,6.0
Under way using engine,8.6,89.1,88.0,Cargo,12.0,88.0,3.6
Under way using engine,10.1,116.2,119.0,Cargo,13.0,90.0,5.8
Under way using engine,10.3,354.1,357.0,Tanker,13.0,80.0,4.3
Under way using engine,8.6,81.9,70.0,Pilot,5.0,15.0,1.5
Under way using engine,8.8,82.1,90.0,Tanker,17.0,120.0,5.6
Under way using engine,8.2,203.0,205.0,Dredging,12.0,66.0,4.5
Under way using engine,19.4,75.7,76.0,Pilot,5.0,16.0,1.5
Under way using engine,9.1,160.3,162.0,Tanker,42.0,246.0,8.7
Under way using engine,13.2,345.5,345.0,Cargo,13.0,88.0,5.5
Under way using engine,11.1,142.1,144.0,Cargo,14.0,90.0,5.0
Under way using engine,7.9,118.6,120.0,Fishing,4.0,14.0,2.5
Under way using engine,16.7,157.1,158.0,Passenger,28.0,171.0,6.3
Under way using engine,18.5,254.3,253.0,Cargo,31.0,179.0,8.2
Under way using engine,9.0,139.0,140.0,Cargo,16.0,123.0,4.8
Under way using engine,8.8,315.6,313.0,Cargo,10.0,81.0,3.3
Under way using engine,14.8,194.2,194.0,Tanker,18.0,109.0,5.2
Under way using engine,9.9,158.8,158.0,Cargo,14.0,100.0,6.1
Under way using engine,17.3,50.7,48.0,HSC,6.0,24.0,1.9
Under way using engine,9.0,161.9,171.0,Tanker,44.0,250.0,9.0
Under way using engine,16.8,164.5,164.0,Passenger,28.0,171.0,6.3
Reserved for future amendment [HSC],34.6,103.5,105.0,HSC,31.0,109.0,3.2
Under way using engine,7.2,112.8,115.0,Cargo,32.0,190.0,6.3
Under way using engine,9.5,355.0,355.0,Cargo,13.0,88.0,5.5
Under way using engine,7.6,184.3,186.0,Cargo,11.0,99.0,4.5
Under way using engine,15.4,55.2,55.0,HSC,5.0,25.0,2.0
Engaged in fishing,7.9,137.7,139.0,Fishing,5.0,15.0,2.3
Under way using engine,10.0,134.9,135.0,Cargo,13.0,90.0,5.8
Under way using engine,14.6,339.0,340.0,Cargo,26.0,176.0,6.5
Under way using engine,11.4,132.8,134.0,Cargo,14.0,90.0,5.0
Under way using engine,15.9,140.2,141.0,Tanker,26.0,160.0,7.0
Under way using engine,14.4,339.0,339.0,Cargo,26.0,176.0,6.5
Constrained by her draught,12.4,342.3,339.0,Tanker,44.0,250.0,12.7
Engaged in fishing,2.5,99.5,119.0,Fishing,4.0,16.0,2.0
Under way using engine,9.2,60.4,64.0,Fishing,10.0,40.0,5.0
Under way using engine,18.6,339.4,341.0,Cargo,30.0,200.0,11.4
Under way using engine,12.9,132.1,136.0,Passenger,16.0,91.0,2.8
Under way using engine,8.0,118.8,123.0,Fishing,4.0,14.0,2.5
Reserved for future amendment [HSC],37.9,102.4,102.0,HSC,31.0,109.0,3.2
Under way using engine,9.1,317.6,318.0,Cargo,12.0,90.0,4.3
Under way using engine,15.9,140.5,140.0,Tanker,26.0,160.0,7.0
Under way using engine,18.1,20.6,29.0,HSC,6.0,24.0,1.9
Under way using engine,16.5,359.7,0.0,Passenger,30.0,243.0,6.0
Engaged in fishing,2.4,86.1,171.0,Fishing,5.0,15.0,3.0
Engaged in fishing,8.1,67.5,69.0,Fishing,6.0,20.0,2.7
Under way using engine,10.0,130.1,133.0,Cargo,32.0,190.0,6.3
Engaged in fishing,8.1,138.3,140.0,Fishing,5.0,14.0,3.0
Under way using engine,5.7,29.9,25.0,Dredging,8.0,36.0,2.0
Under way using engine,12.6,325.2,323.0,Fishing,13.0,63.0,7.5
Under way using engine,12.1,5.7,5.0,Tanker,32.0,184.0,12.8
Under way using engine,6.3,1.8,22.0,Cargo,12.0,88.0,3.6
Under way using engine,18.7,118.2,119.0,Pilot,5.0,16.0,1.5
Under way using engine,10.3,343.3,344.0,Cargo,15.0,101.0,6.2
Under way using engine,12.9,171.0,170.0,Tanker,32.0,183.0,6.9
Under way using engine,15.2,157.1,160.0,Cargo,24.0,142.0,7.3
Under way using engine,12.1,183.0,179.0,Tanker,24.0,147.0,9.4
Under way using engine,0.0,307.2,77.0,Dredging,8.0,27.0,3.0
Under way using engine,18.1,243.4,242.0,Cargo,31.0,179.0,8.2
Under way using engine,8.6,189.2,190.0,Cargo,13.0,96.0,5.3
Engaged in fishing,2.4,225.8,220.0,Fishing,6.0,17.0,3.0
Under way using engine,11.2,158.0,159.0,Cargo,16.0,123.0,4.8
Under way using engine,10.0,114.7,118.0,Tug,13.0,33.0,5.6
Unknown value,8.0,262.2,261.0,Fishing,6.0,16.0,3.0
Reserved for future amendment [HSC],34.8,101.4,101.0,HSC,31.0,109.0,3.2
Under way using engine,10.2,162.1,160.0,Cargo,14.0,100.0,6.1
Under way using engine,13.1,234.7,235.0,Tanker,44.0,253.0,11.5
Under way using engine,9.2,338.8,337.0,Cargo,12.0,73.0,5.0
Engaged in fishing,8.1,137.3,140.0,Fishing,5.0,14.0,3.0
Under way using engine,11.6,160.0,159.0,Tanker,15.0,84.0,5.7
Under way using engine,7.1,228.2,225.0,Dredging,8.0,50.0,4.5
Under way using engine,7.9,314.5,314.0,Cargo,11.0,82.0,3.7
Under way using engine,13.9,161.0,161.0,Cargo,26.0,190.0,6.6
Under way using engine,9.2,135.9,131.0,Cargo,13.0,87.0,4.5
Under way using engine,12.8,119.2,122.0,Passenger,16.0,91.0,2.8
Under way using engine,15.7,54.8,56.0,HSC,5.0,25.0,2.0
Under way using engine,18.4,340.9,342.0,Cargo,30.0,200.0,11.4
Under way using engine,10.1,320.0,319.0,Cargo,15.0,101.0,6.2
Engaged in fishing,2.1,168.7,174.0,Fishing,5.0,18.0,25.5
Under way using engine,9.0,350.2,347.0,Cargo,12.0,89.0,4.3
Under way using engine,6.5,163.0,165.0,Tug,9.0,31.0,4.0
Under way using engine,13.1,234.9,235.0,Tanker,44.0,253.0,11.5
Under way using engine,12.2,342.6,343.0,Cargo,12.0,88.0,4.1
Under way using engine,9.0,71.9,69.0,Passenger,10.0,30.0,2.2
Under way using engine,11.5,133.1,134.0,Tanker,17.0,120.0,5.6
Under way using engine,8.8,162.0,161.0,Cargo,14.0,114.0,3.8
Under way using engine,8.1,233.3,231.0,Cargo,12.0,88.0,5.0
Under way using engine,14.8,333.0,331.0,Tanker,18.0,117.0,6.2
Engaged in fishing,7.8,138.6,140.0,Fishing,5.0,15.0,2.3
Under way using engine,13.0,359.7,359.0,Cargo,28.0,174.0,9.6
Under way using engine,9.9,346.5,345.0,Cargo,22.0,140.0,6.6
Under way using engine,16.0,60.7,57.0,HSC,5.0,25.0,2.0
Under way using engine,9.8,136.7,137.0,Tug,13.0,33.0,5.6
Under way using engine,11.5,133.5,134.0,Tanker,17.0,120.0,5.6
Under way using engine,10.3,163.3,165.0,Tanker,32.0,183.0,7.2
Under way using engine,9.6,302.4,297.0,Cargo,14.0,88.0,4.8
Under way using engine,9.6,315.5,321.0,Tanker,14.0,90.0,6.2
Under way using engine,18.3,201.4,201.0,Passenger,28.0,171.0,6.3
Under way using engine,10.9,161.9,163.0,Tanker,32.0,183.0,7.2
Under way using engine,12.3,320.6,319.0,Cargo,12.0,88.0,4.1
Under way using engine,6.9,292.1,284.0,Cargo,11.0,82.0,3.7
Under way using engine,14.1,165.0,165.0,Tanker,17.0,100.0,5.3
Under way using engine,12.2,342.7,339.0,Cargo,27.0,176.0,9.3
Under way using engine,9.9,167.3,163.0,Cargo,12.0,82.0,5.4
Under way using engine,11.3,136.0,136.0,Cargo,14.0,90.0,5.0
Under way using engine,11.9,188.8,186.0,Tanker,24.0,147.0,9.4
Under way using engine,12.1,104.0,106.0,Tanker,44.0,252.0,8.8
Under way using engine,8.3,317.6,316.0,Cargo,10.0,81.0,3.3
Under way using engine,12.8,326.8,324.0,Fishing,13.0,63.0,7.5
Under way using engine,9.6,296.0,292.0,Cargo,14.0,88.0,4.8
Under way using engine,18.0,253.7,261.0,Cargo,31.0,179.0,8.2
Under way using engine,10.1,315.8,321.0,Tanker,14.0,90.0,6.2
Under way using engine,15.5,141.4,144.0,Tanker,26.0,160.0,7.0
Under way using engine,15.3,158.6,161.0,Cargo,24.0,142.0,7.3
Reserved for future amendment [HSC],17.3,123.5,123.0,HSC,26.0,91.0,3.5
Under way using engine,17.8,199.0,196.0,Passenger,28.0,171.0,6.3
Engaged in fishing,2.2,132.7,145.0,Fishing,4.0,16.0,2.0
Under way using engine,5.7,140.8,181.5,Reserved,4.0,15.0,3.0
Under way using engine,8.9,161.7,161.0,Cargo,14.0,114.0,3.8
Under way using engine,12.7,346.1,344.0,Cargo,13.0,88.0,5.5
Under way using engine,10.5,47.3,49.0,Tanker,32.0,184.0,12.8
Under way using engine,12.2,335.1,330.0,Cargo,27.0,176.0,9.3
Restricted maneuverability,5.8,159.7,164.0,Towing,12.0,30.0,4.8
Under way using engine,7.8,116.3,118.0,Fishing,4.0,14.0,2.5
Under way using engine,18.3,23.4,25.0,HSC,6.0,24.0,1.9
Under way using engine,14.9,334.0,336.0,Tanker,18.0,117.0,6.2
Under way using engine,17.5,9.7,14.0,Passenger,30.0,243.0,6.0
Under way using engine,0.7,118.8,162.0,SAR,5.0,19.0,3.3
Under way using engine,9.4,214.5,214.0,Tanker,44.0,250.0,9.0
Under way using engine,11.8,104.1,106.0,Tanker,44.0,252.0,8.8
Unknown value,2.3,130.5,136.0,Fishing,5.0,14.0,3.0
Under way using engine,17.7,24.6,21.0,HSC,6.0,24.0,1.9
Under way using engine,10.1,351.8,352.0,Cargo,16.0,99.0,4.5
Under way using engine,9.3,308.0,309.0,Cargo,12.0,90.0,4.3
Under way using engine,8.5,160.0,161.0,Tanker,42.0,246.0,8.7
Constrained by her draught,13.3,340.4,340.0,Tanker,44.0,250.0,12.7
Engaged in fishing,2.4,54.3,53.0,Fishing,6.0,15.0,3.0
Under way using engine,8.2,310.8,312.0,Cargo,10.0,81.0,3.3
Under way using engine,9.9,351.2,352.0,Cargo,13.0,88.0,5.7
Under way using engine,14.1,341.0,344.0,Cargo,26.0,176.0,6.5
Under way using engine,13.0,235.0,235.0,Tanker,44.0,253.0,11.5
Under way using engine,3.2,208.6,235.0,Cargo,11.0,82.0,3.7
Under way using engine,12.8,118.9,121.0,Passenger,16.0,91.0,2.8
Under way using engine,8.8,136.6,136.0,Cargo,13.0,90.0,5.8
Constrained by her draught,13.1,340.4,340.0,Tanker,44.0,250.0,12.7
Under way using engine,7.5,349.6,347.0,Towing,10.0,25.0,3.0
Reserved for future amendment [HSC],33.7,119.5,119.0,HSC,26.0,91.0,3.5
Unknown value,2.1,170.1,171.0,Fishing,6.0,17.0,2.5
Under way using engine,15.7,56.1,53.0,HSC,5.0,25.0,2.0
Engaged in fishing,7.9,78.4,77.0,Fishing,6.0,20.0,2.7
Under way using engine,6.6,229.9,220.0,Dredging,8.0,50.0,4.5
Under way using engine,18.2,266.7,265.0,Cargo,31.0,179.0,8.2
Under way using engine,15.6,151.8,154.0,Tanker,26.0,160.0,7.0
Under way using engine,8.9,322.1,325.0,Cargo,12.0,90.0,4.3
Under way using engine,18.5,342.4,342.0,Cargo,30.0,200.0,11.4
Under way using engine,12.1,162.5,163.0,Cargo,14.0,110.0,5.0
Under way using engine,9.5,349.4,351.0,Cargo,13.0,88.0,5.5
Under way using engine,15.1,159.1,161.0,Cargo,24.0,142.0,7.3
Under way using engine,18.5,340.9,341.0,Cargo,30.0,200.0,11.4
Under way using engine,17.1,18.0,20.0,Passenger,30.0,243.0,6.0
Under way using engine,11.2,142.0,142.0,Cargo,32.0,190.0,6.3
Under way using engine,9.8,350.6,352.0,Cargo,13.0,88.0,5.7
Under way using engine,13.1,331.9,329.0,Fishing,13.0,63.0,7.5
Engaged in fishing,2.4,48.7,55.0,Fishing,6.0,15.0,3.0
Unknown value,2.4,142.9,144.0,Fishing,5.0,14.0,3.0
Under way using engine,2.6,94.0,101.0,Cargo,13.0,96.0,5.3
Unknown value,2.2,167.2,171.0,Fishing,6.0,17.0,2.5
Reserved for future amendment [HSC],36.2,122.9,123.0,HSC,26.0,91.0,3.5
Engaged in fishing,1.1,180.3,171.0,Fishing,4.0,14.0,2.8
Under way using engine,9.1,161.0,162.0,Tanker,42.0,246.0,8.7
Under way using engine,9.6,350.2,351.0,Cargo,13.0,88.0,5.5
Engaged in fishing,2.8,282.6,274.0,Fishing,6.0,19.0,3.6
Under way using engine,1.4,121.1,94.0,Fishing,6.0,15.0,2.0
Under way using engine,8.2,181.5,182.0,Cargo,13.0,90.0,6.0
Under way using engine,18.3,261.5,265.0,Cargo,31.0,179.0,8.2
Under way using engine,9.4,299.0,298.0,Cargo,14.0,88.0,4.8
Under way using engine,8.8,229.6,227.0,Cargo,12.0,88.0,5.0
Under way using engine,10.3,164.1,163.0,Cargo,12.0,82.0,5.4
Under way using engine,13.8,191.8,191.0,Cargo,26.0,190.0,6.6
Under way using engine,10.5,312.7,310.0,Cargo,15.0,101.0,6.2
Under way using engine,17.3,161.2,161.0,Passenger,28.0,171.0,6.3
Under way using engine,9.1,139.8,143.0,Cargo,13.0,87.0,4.5
Under way using engine,13.9,315.5,315.0,Cargo,12.0,88.0,4.1
Under way using engine,12.9,150.0,150.0,Tanker,32.0,183.0,6.9
Under way using engine,14.2,164.0,165.0,Tanker,17.0,100.0,5.3
Under way using engine,12.1,163.4,163.0,Cargo,14.0,110.0,5.0
Under way using engine,10.1,76.6,79.0,Tug,13.0,33.0,5.6
Under way using engine,14.6,342.0,344.0,Cargo,26.0,176.0,6.5
Under way using engine,5.1,35.0,78.0,Tanker,18.0,117.0,6.2
Under way using engine,9.0,138.2,142.0,Cargo,13.0,87.0,4.5
Under way using engine,4.5,247.6,251.0,Dredging,5.0,16.0,25.5
Under way using engine,12.8,147.0,147.0,Tanker,32.0,183.0,6.9
Under way using engine,8.7,202.3,204.0,Passenger,12.0,48.0,2.7
Under way using engine,12.3,345.6,343.0,Cargo,13.0,88.0,5.5
Under way using engine,6.5,183.0,191.0,Cargo,16.0,123.0,4.8
Under way using engine,18.2,138.9,141.0,Cargo,25.0,148.0,7.5
Reserved for future amendment [HSC],36.0,108.4,108.0,HSC,26.0,91.0,3.5
Under way using engine,11.7,105.9,107.0,Tanker,44.0,252.0,8.8
Under way using engine,12.2,0.4,0.0,Cargo,28.0,174.0,9.6
Under way using engine,11.1,130.4,133.0,Cargo,14.0,90.0,5.0
Under way using engine,18.1,293.2,291.0,Cargo,31.0,179.0,8.2
Under way using engine,9.7,214.0,213.0,Tanker,44.0,250.0,9.0
Under way using engine,11.4,186.0,185.0,Tanker,15.0,84.0,5.7
Under way using engine,1.2,16.8,116.0,Tanker,13.0,80.0,4.3
Under way using engine,10.9,142.5,141.0,Cargo,32.0,190.0,6.3
Under way using engine,14.1,164.0,165.0,Tanker,17.0,100.0,5.3
Under way using engine,12.2,164.8,164.0,Cargo,14.0,110.0,5.0
Under way using engine,12.0,283.0,280.0,Tanker,24.0,147.0,9.4
Under way using engine,8.4,229.5,227.0,Cargo,12.0,88.0,5.0
Under way using engine,12.9,50.5,51.0,Tanker,32.0,184.0,12.8
Reserved for future amendment [HSC],38.5,102.5,103.0,HSC,26.0,91.0,3.5
Under way using engine,8.2,157.4,160.0,Cargo,11.0,99.0,4.5
Under way using engine,15.4,150.7,155.0,Tanker,26.0,160.0,7.0
Under way using engine,13.0,154.4,154.0,Tanker,32.0,183.0,7.2
Under way using engine,11.0,126.4,129.0,Cargo,14.0,90.0,5.0
Under way using engine,13.0,235.9,235.0,Tanker,44.0,253.0,11.5
Under way using engine,12.4,107.8,109.0,Passenger,16.0,91.0,2.8
Under way using engine,9.8,181.2,180.0,Cargo,14.0,100.0,6.1
Under way using engine,18.2,18.3,15.0,HSC,6.0,24.0,1.9
Engaged in fishing,9.0,140.9,139.0,Fishing,5.0,14.0,3.0
Under way using engine,0.1,266.1,108.0,Dredging,9.0,66.0,2.8
Under way using engine,11.5,318.1,316.0,Cargo,14.0,114.0,6.3
Reserved for future amendment [HSC],37.4,102.7,103.0,HSC,26.0,91.0,3.5
Under way using engine,11.8,159.2,157.0,Tanker,17.0,120.0,5.6
Under way using engine,9.8,348.0,345.0,Cargo,12.0,73.0,5.0
Under way using engine,14.0,317.3,315.0,Cargo,12.0,88.0,4.1
Under way using engine,2.7,112.0,131.0,Tanker,18.0,117.0,6.2
Under way using engine,13.0,49.9,51.0,Tanker,32.0,184.0,12.8
Under way using engine,10.7,345.6,349.0,Cargo,22.0,140.0,6.6
Under way using engine,11.7,260.9,256.0,HSC,6.0,21.0,2.1
Under way using engine,18.2,150.8,150.0,Cargo,25.0,148.0,7.5
Under way using engine,11.5,316.3,314.0,Cargo,14.0,114.0,6.3
Under way using engine,8.8,121.7,122.0,Cargo,13.0,90.0,5.8
Under way using engine,13.1,331.4,329.0,Fishing,13.0,63.0,7.5
Under way using engine,12.3,322.5,320.0,Cargo,27.0,176.0,9.3
Under way using engine,18.0,145.8,145.0,Cargo,25.0,148.0,7.5
Moored,0.0,0.0,317.0,Military,9.0,43.0,6.5
Engaged in fishing,7.7,135.6,134.0,Fishing,5.0,15.0,2.3
Under way using engine,18.8,332.3,333.0,Cargo,30.0,200.0,11.4
Under way using engine,9.8,346.7,346.0,Cargo,12.0,73.0,5.0
Under way using engine,8.9,319.3,319.0,Tanker,14.0,90.0,6.2
Under way using engine,11.7,346.8,343.0,Cargo,13.0,88.0,5.5
Reserved for future amendment [HSC],38.0,102.3,103.0,HSC,26.0,91.0,3.5
Under way using engine,14.9,340.0,342.0,Cargo,26.0,176.0,6.5
Under way using engine,18.4,26.0,25.0,HSC,6.0,24.0,1.9
Under way using engine,7.8,117.0,119.0,Fishing,4.0,14.0,2.5
Under way using engine,11.3,56.7,57.0,Tanker,15.0,116.0,5.1
Under way using engine,18.4,295.0,295.0,Cargo,31.0,179.0,8.2
Under way using engine,10.3,165.7,163.0,Cargo,12.0,82.0,5.4
Under way using engine,12.0,156.6,158.0,Tanker,17.0,120.0,5.6
Under way using engine,12.3,322.9,321.0,Cargo,27.0,176.0,9.3
Under way using engine,9.9,317.3,315.0,Cargo,15.0,101.0,6.2
Under way using engine,10.7,312.7,310.0,Cargo,14.0,114.0,6.3
Under way using engine,8.7,122.5,122.0,Cargo,13.0,90.0,5.8
Under way using engine,15.3,150.8,155.0,Tanker,26.0,160.0,7.0
Under way using engine,18.7,319.5,322.0,Cargo,30.0,200.0,11.4
Under way using engine,15.0,160.4,161.0,Cargo,24.0,142.0,7.3
Constrained by her draught,13.3,339.4,341.0,Tanker,44.0,250.0,12.7
Under way using engine,16.6,32.9,30.0,HSC,5.0,25.0,2.0
Under way using engine,15.0,160.5,161.0,Cargo,24.0,142.0,7.3
Reserved for future amendment [HSC],38.5,106.2,106.0,HSC,26.0,91.0,3.5
Under way using engine,8.4,157.3,161.0,Cargo,11.0,99.0,4.5
Under way using engine,11.8,108.7,109.0,Tanker,44.0,252.0,8.8
Engaged in fishing,2.9,300.3,171.0,Fishing,6.0,17.0,2.5
Engaged in fishing,9.3,141.0,139.0,Fishing,5.0,14.0,3.0
Under way using engine,10.2,350.3,350.0,Cargo,16.0,99.0,4.5
Under way using engine,11.3,56.8,60.0,Tanker,15.0,116.0,5.1
Under way using engine,16.2,191.3,190.0,Passenger,28.0,171.0,6.3
Under way using engine,9.4,258.1,266.0,Cargo,14.0,88.0,4.8
Under way using engine,9.5,213.7,213.0,Tanker,44.0,250.0,9.0
Under way using engine,12.4,295.4,292.0,Tanker,24.0,147.0,9.4
Engaged in fishing,7.7,139.5,137.0,Fishing,5.0,15.0,2.3
Under way using engine,11.2,236.5,235.0,Tanker,44.0,253.0,11.5
Under way using engine,13.6,343.7,346.0,Cargo,12.0,88.0,4.1
Under way using engine,9.0,175.2,177.0,Cargo,14.0,114.0,3.8
Under way using engine,9.7,342.5,334.0,Cargo,13.0,88.0,5.7
Under way using engine,11.6,57.2,60.0,Tanker,15.0,116.0,5.1
Under way using engine,11.7,107.8,109.0,Tanker,44.0,252.0,8.8
Reserved for future amendment [HSC],37.4,106.4,107.0,HSC,26.0,91.0,3.5
Under way using engine,17.0,32.9,32.0,HSC,5.0,25.0,2.0
Under way using engine,13.0,51.4,52.0,Tanker,32.0,184.0,12.8
Under way using engine,9.2,203.3,205.0,Passenger,12.0,48.0,2.7
Under way using engine,13.6,254.9,251.0,Passenger,24.0,136.0,5.1
Under way using engine,13.0,333.6,330.0,Fishing,13.0,63.0,7.5
Under way using engine,9.8,244.6,245.0,Tanker,44.0,253.0,11.5
Under way using engine,17.7,135.8,137.0,Cargo,25.0,148.0,7.5
Under way using engine,9.6,24.7,28.0,Tug,13.0,33.0,5.6
Under way using engine,9.5,170.4,168.0,Cargo,26.0,190.0,6.6
Under way using engine,17.5,297.2,296.0,Cargo,31.0,179.0,8.2
Under way using engine,9.8,134.3,133.0,Cargo,14.0,90.0,5.0
Under way using engine,14.2,218.1,217.0,Passenger,28.0,171.0,6.3
Under way using engine,9.4,317.8,315.0,Cargo,15.0,101.0,6.2
Under way using engine,8.6,316.8,315.0,Tanker,14.0,90.0,6.2
Under way using engine,6.6,235.8,236.0,Cargo,12.0,90.0,4.3
Under way using engine,9.7,26.1,27.0,Tug,13.0,33.0,5.6
Constrained by her draught,13.1,340.2,340.0,Tanker,44.0,250.0,12.7
Under way using engine,7.8,210.9,205.0,Fishing,6.0,18.0,4.0
Reserved for future amendment [HSC],37.1,97.5,98.0,HSC,26.0,91.0,3.5
Under way using engine,6.7,168.5,166.0,Tug,9.0,31.0,4.0
Under way using engine,14.0,173.0,173.0,Tanker,17.0,100.0,5.3
Under way using engine,7.0,232.7,226.0,Dredging,8.0,50.0,4.5
Under way using engine,11.1,198.0,204.0,Tanker,32.0,183.0,6.9
Under way using engine,10.4,346.4,348.0,Cargo,22.0,140.0,6.6
Under way using engine,9.3,126.4,132.0,Cargo,13.0,87.0,4.5
Under way using engine,7.2,272.8,270.0,Cargo,12.0,88.0,5.0
Engaged in fishing,2.7,291.1,280.0,Fishing,7.0,17.0,3.0
Under way using engine,4.4,141.4,142.0,Cargo,32.0,190.0,6.3
Under way using engine,10.8,167.0,165.0,Tanker,15.0,84.0,5.7
Under way using engine,13.2,167.7,167.0,Tanker,32.0,183.0,7.2
Under way using engine,12.6,192.0,194.0,Cargo,16.0,123.0,4.8
Under way using engine,11.8,136.1,141.0,Cargo,14.0,110.0,5.0
Reserved for future amendment [HSC],37.9,103.0,103.0,HSC,26.0,91.0,3.5
Engaged in fishing,2.3,236.0,222.0,Fishing,6.0,15.0,3.0
Under way using engine,13.2,168.0,167.0,Tanker,32.0,183.0,7.2
Under way using engine,15.0,163.3,165.0,Tanker,26.0,160.0,7.0
Under way using engine,11.8,89.0,93.0,Tanker,44.0,252.0,8.8
Under way using engine,10.3,311.1,308.0,Cargo,14.0,114.0,6.3
Under way using engine,9.1,161.7,161.0,Tanker,42.0,246.0,7.2
Under way using engine,9.5,315.7,315.0,Cargo,13.0,88.0,5.5
Under way using engine,15.4,341.0,342.0,Cargo,26.0,176.0,6.5
Under way using engine,13.9,344.8,346.0,Cargo,12.0,88.0,4.1
Under way using engine,9.2,185.6,184.0,Cargo,13.0,111.0,4.8
Under way using engine,8.9,214.4,213.0,Tanker,13.0,80.0,4.3
Under way using engine,12.1,293.3,290.0,Tanker,24.0,147.0,9.4
Under way using engine,9.7,54.4,58.0,Cargo,28.0,174.0,9.6
Under way using engine,18.0,133.1,137.0,Cargo,25.0,148.0,7.5
Under way using engine,16.2,294.3,294.0,Cargo,31.0,179.0,8.2
